file_path|line_number|function_name|signature|description|inputs|return_type|status
src/reedcms/security/users.rs|652|matrix_record_to_user_info|fn matrix_record_to_user_info(record: &MatrixRecord) -> ReedResult<UserInfo>|Helper function to convert MatrixRecord to UserInfo.|record: &MatrixRecord|ReedResult<UserInfo>|active
src/reedcms/security/users_test.rs|16|setup_test_env|fn setup_test_env()|No description|None|()|cfg_test
src/reedcms/security/users_test.rs|22|cleanup_test_users|fn cleanup_test_users()|No description|None|()|cfg_test
src/reedcms/security/users_test.rs|33|test_create_user_success|fn test_create_user_success()|No description|None|()|cfg_test
src/reedcms/security/users_test.rs|59|test_create_user_with_roles|fn test_create_user_with_roles()|No description|None|()|cfg_test
src/reedcms/security/users_test.rs|80|test_create_user_duplicate_username|fn test_create_user_duplicate_username()|No description|None|()|cfg_test
src/reedcms/security/users_test.rs|112|test_create_user_duplicate_email|fn test_create_user_duplicate_email()|No description|None|()|cfg_test
src/reedcms/security/users_test.rs|144|test_create_user_weak_password|fn test_create_user_weak_password()|No description|None|()|cfg_test
src/reedcms/security/users_test.rs|163|test_create_user_invalid_username|fn test_create_user_invalid_username()|No description|None|()|cfg_test
src/reedcms/security/users_test.rs|184|test_create_user_invalid_email|fn test_create_user_invalid_email()|No description|None|()|cfg_test
src/reedcms/security/users_test.rs|203|test_create_user_with_full_profile|fn test_create_user_with_full_profile()|No description|None|()|cfg_test
src/reedcms/security/users_test.rs|244|test_get_user_success|fn test_get_user_success()|No description|None|()|cfg_test
src/reedcms/security/users_test.rs|266|test_get_user_not_found|fn test_get_user_not_found()|No description|None|()|cfg_test
src/reedcms/security/users_test.rs|281|test_list_users_empty|fn test_list_users_empty()|No description|None|()|cfg_test
src/reedcms/security/users_test.rs|291|test_list_users_multiple|fn test_list_users_multiple()|No description|None|()|cfg_test
src/reedcms/security/users_test.rs|314|test_list_users_filter_active|fn test_list_users_filter_active()|No description|None|()|cfg_test
src/reedcms/security/users_test.rs|365|test_update_user_success|fn test_update_user_success()|No description|None|()|cfg_test
src/reedcms/security/users_test.rs|400|test_update_user_not_found|fn test_update_user_not_found()|No description|None|()|cfg_test
src/reedcms/security/users_test.rs|421|test_delete_user_success|fn test_delete_user_success()|No description|None|()|cfg_test
src/reedcms/security/users_test.rs|443|test_delete_user_requires_confirmation|fn test_delete_user_requires_confirmation()|No description|None|()|cfg_test
src/reedcms/security/users_test.rs|465|test_delete_user_not_found|fn test_delete_user_not_found()|No description|None|()|cfg_test
src/reedcms/security/users_test.rs|475|test_user_lifecycle_complete|fn test_user_lifecycle_complete()|No description|None|()|cfg_test
src/reedcms/security/users_test.rs|526|test_user_timestamps|fn test_user_timestamps()|No description|None|()|cfg_test
src/reedcms/security/users_test.rs|548|test_backup_created_on_user_creation|fn test_backup_created_on_user_creation()|No description|None|()|cfg_test
src/reedcms/security/validation.rs|36|validate_email|pub fn validate_email(email: &str) -> ReedResult<()>|Validates email format using basic RFC 5322 pattern.|email: &str|ReedResult<()>|active
src/reedcms/security/validation.rs|110|validate_username|pub fn validate_username(username: &str) -> ReedResult<()>|Validates username format and availability.|username: &str|ReedResult<()>|active
src/reedcms/security/validation.rs|181|username_exists|pub fn username_exists(username: &str) -> ReedResult<bool>|Checks if username already exists in users database.|username: &str|ReedResult<bool>|active
src/reedcms/security/validation.rs|225|email_exists|pub fn email_exists(email: &str) -> ReedResult<bool>|Checks if email already exists in users database.|email: &str|ReedResult<bool>|active
src/reedcms/security/validation_test.rs|15|test_validate_email_valid|fn test_validate_email_valid()|No description|None|()|cfg_test
src/reedcms/security/validation_test.rs|30|test_validate_email_empty|fn test_validate_email_empty()|No description|None|()|cfg_test
src/reedcms/security/validation_test.rs|38|test_validate_email_no_at_symbol|fn test_validate_email_no_at_symbol()|No description|None|()|cfg_test
src/reedcms/security/validation_test.rs|46|test_validate_email_multiple_at_symbols|fn test_validate_email_multiple_at_symbols()|No description|None|()|cfg_test
src/reedcms/security/validation_test.rs|54|test_validate_email_empty_local_part|fn test_validate_email_empty_local_part()|No description|None|()|cfg_test
src/reedcms/security/validation_test.rs|62|test_validate_email_empty_domain|fn test_validate_email_empty_domain()|No description|None|()|cfg_test
src/reedcms/security/validation_test.rs|70|test_validate_email_no_dot_in_domain|fn test_validate_email_no_dot_in_domain()|No description|None|()|cfg_test
src/reedcms/security/validation_test.rs|78|test_validate_email_invalid_characters|fn test_validate_email_invalid_characters()|No description|None|()|cfg_test
src/reedcms/security/validation_test.rs|86|test_validate_username_valid|fn test_validate_username_valid()|No description|None|()|cfg_test
src/reedcms/security/validation_test.rs|95|test_validate_username_too_short|fn test_validate_username_too_short()|No description|None|()|cfg_test
src/reedcms/security/validation_test.rs|103|test_validate_username_too_long|fn test_validate_username_too_long()|No description|None|()|cfg_test
src/reedcms/security/validation_test.rs|112|test_validate_username_invalid_characters|fn test_validate_username_invalid_characters()|No description|None|()|cfg_test
src/reedcms/security/validation_test.rs|124|test_validate_username_must_start_with_letter|fn test_validate_username_must_start_with_letter()|No description|None|()|cfg_test
src/reedcms/security/validation_test.rs|132|test_validate_username_underscore_start|fn test_validate_username_underscore_start()|No description|None|()|cfg_test
src/reedcms/security/validation_test.rs|140|test_validate_username_cannot_end_with_underscore|fn test_validate_username_cannot_end_with_underscore()|No description|None|()|cfg_test
src/reedcms/security/validation_test.rs|148|test_username_exists_no_file|fn test_username_exists_no_file()|No description|None|()|cfg_test
src/reedcms/security/validation_test.rs|157|test_email_exists_no_file|fn test_email_exists_no_file()|No description|None|()|cfg_test
src/reedcms/security/validation_test.rs|166|test_username_exists_with_users|fn test_username_exists_with_users()|No description|None|()|cfg_test
src/reedcms/security/validation_test.rs|176|test_email_exists_with_users|fn test_email_exists_with_users()|No description|None|()|cfg_test
src/reedcms/security/validation_test.rs|184|test_validate_username_edge_cases|fn test_validate_username_edge_cases()|No description|None|()|cfg_test
src/reedcms/security/validation_test.rs|197|test_validate_email_edge_cases|fn test_validate_email_edge_cases()|No description|None|()|cfg_test
src/reedcms/server/client_detection.rs|78|detect_client_info|pub fn detect_client_info(req: &HttpRequest, lang: &str) -> ReedResult<ClientInfo>|Detects client information from HTTP request.|req: &HttpRequest; lang: &str|ReedResult<ClientInfo>|active
src/reedcms/server/client_detection.rs|117|parse_screen_info_cookie|pub fn parse_screen_info_cookie(req: &HttpRequest) -> ReedResult<Option<ScreenInfo>>|Parses screen_info cookie from HTTP request.|req: &HttpRequest|ReedResult<Option<ScreenInfo>>|active
src/reedcms/server/client_detection.rs|154|detect_device_type|fn detect_device_type(req: &HttpRequest, screen_info: &Option<ScreenInfo>) -> String|Detects device type from screen info or User-Agent fallback.|req: &HttpRequest; screen_info: &Option<ScreenInfo>|String|active
src/reedcms/server/client_detection.rs|214|detect_breakpoint|fn detect_breakpoint(screen_info: &Option<ScreenInfo>, device_type: &str) -> String|Determines CSS breakpoint based on viewport width.|screen_info: &Option<ScreenInfo>; device_type: &str|String|active
src/reedcms/server/client_detection.rs|250|detect_interaction_mode|fn detect_interaction_mode( screen_info: &Option<ScreenInfo>, device_type: &str, breakpoint: &str, is_bot: bool, ) -> String|Detects interaction mode for template variant selection.|screen_info: &Option<ScreenInfo>; device_type: &str; breakpoint: &str; is_bot: bool|String|active
src/reedcms/server/client_detection.rs|292|is_bot_request|pub fn is_bot_request(req: &HttpRequest) -> bool|Checks if request is from a bot or crawler.|req: &HttpRequest|bool|active
src/reedcms/server/config.rs|26|default|fn default() -> Self|No description|None|Self|active
src/reedcms/server/config.rs|51|load_server_config|pub fn load_server_config() -> ReedResult<ServerConfig>|Loads server configuration from .reed/server.csv.|None|ReedResult<ServerConfig>|active
src/reedcms/server/config.rs|80|get_config_value|fn get_config_value(key: &str) -> ReedResult<String>|Gets configuration value from ReedBase.|key: &str|ReedResult<String>|active
src/reedcms/server/http_server.rs|40|start_http_server|pub async fn start_http_server(port: u16, workers: Option<usize>) -> ReedResult<()>|Starts HTTP server on specified port.|port: u16; workers: Option<usize>|ReedResult<()>|active
src/reedcms/server/http_server.rs|81|configure_routes|fn configure_routes(cfg: &mut web::ServiceConfig)|Configures application routes.|cfg: &mut web::ServiceConfig|()|active
src/reedcms/server/http_server.rs|98|handle_request|async fn handle_request(req: HttpRequest, _path: web::Path<String>) -> HttpResponse|Main request handler.|req: HttpRequest; _path: web::Path<String>|HttpResponse|active
src/reedcms/server/http_server.rs|219|get_error_text|fn get_error_text(key: &str, lang: &str) -> Option<String>|Gets error text from ReedBase.|key: &str; lang: &str|Option<String>|active
src/reedcms/server/screen_detection.rs|46|generate_screen_detection_html|pub fn generate_screen_detection_html() -> String|Generates minimal HTML page for screen detection.|None|String|active
src/reedcms/server/screen_detection.rs|124|needs_screen_detection|pub fn needs_screen_detection(req: &HttpRequest) -> bool|Checks if screen detection is needed.|req: &HttpRequest|bool|active
src/reedcms/server/shutdown.rs|67|setup_shutdown_handler|pub async fn setup_shutdown_handler()|Sets up graceful shutdown handler.|None|()|active
src/reedcms/server/socket_server.rs|51|configure_routes|fn configure_routes(cfg: &mut web::ServiceConfig)|Configures routes for the application.|cfg: &mut web::ServiceConfig|()|active
src/reedcms/server/socket_server.rs|67|handle_request|async fn handle_request(req: HttpRequest, _path: web::Path<String>) -> HttpResponse|Handles incoming HTTP requests.|req: HttpRequest; _path: web::Path<String>|HttpResponse|active
src/reedcms/server/socket_server.rs|188|set_socket_permissions|fn set_socket_permissions(socket_path: &str) -> ReedResult<()>|Sets Unix socket file permissions.|socket_path: &str|ReedResult<()>|active
src/reedcms/server/socket_server.rs|216|get_error_text|fn get_error_text(key: &str, lang: &str) -> Option<String>|Gets error text from ReedBase.|key: &str; lang: &str|Option<String>|active
src/reedcms/server/socket_server.rs|258|start_socket_server|pub async fn start_socket_server(socket_path: &str, workers: Option<usize>) -> ReedResult<()>|Starts Unix socket server.|socket_path: &str; workers: Option<usize>|ReedResult<()>|active
src/reedcms/taxonomy/entities.rs|30|as_str|pub fn as_str(&self) -> &str|No description|None|&str|active
src/reedcms/taxonomy/entities.rs|43|from_str|pub fn from_str(s: &str) -> ReedResult<Self>|No description|s: &str|ReedResult<Self>|active
src/reedcms/taxonomy/entities.rs|97|assign_terms|pub fn assign_terms( entity_type: EntityType, entity_id: &str, term_ids: Vec<String>, assigned_by: &str, ) -> ReedResult<ReedResponse<EntityTerms>>|Assigns taxonomy terms to an entity.|entity_type: EntityType; entity_id: &str; term_ids: Vec<String>; assigned_by: &str|ReedResult<ReedResponse<EntityTerms>>|active
src/reedcms/taxonomy/entities.rs|236|get_entity_terms|pub fn get_entity_terms( entity_type: EntityType, entity_id: &str, ) -> ReedResult<ReedResponse<EntityTerms>>|Retrieves taxonomy terms assigned to an entity.|entity_type: EntityType; entity_id: &str|ReedResult<ReedResponse<EntityTerms>>|active
src/reedcms/taxonomy/entities.rs|301|list_entities_by_term|pub fn list_entities_by_term( term_id: &str, entity_type: Option<EntityType>, ) -> ReedResult<ReedResponse<Vec<EntityTerms>>>|Lists all entities assigned to a specific term.|term_id: &str; entity_type: Option<EntityType>|ReedResult<ReedResponse<Vec<EntityTerms>>>|active
